id_orden,fecha,id_cliente,producto,categoria,marca,region,canal,metodo_pago,unidades,precio_unitario,descuento_pct,venta
ORD-02397,09/03/2026,C-0543,Licuadora MixPlus,Hogar,HomePlus,Occidente,Marketplace,Tarjeta crédito,1,1199,10,1079.1
ORD-02482,09/03/2026,C-0181,Muñeca Adventure,Juguetes,PlayBox,Centro,Web,PayPal,2,649,5,1233.1
ORD-02551,09/03/2026,C-0594,Cafetera HomeBrew,Hogar,HomePlus,Norte,App,Tarjeta crédito,1,1799,0,1799
ORD-02604,09/03/2026,C-0754,Auto Control Remoto,Juguetes,FunTech,Occidente,App,Tarjeta débito,1,999,5,949.05
ORD-02628,09/03/2026,C-0116,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,PayPal,2,1799,10,3238.2
ORD-02668,09/03/2026,C-0707,Sudadera Essential,Moda,BasicLab,Sureste,Web,Tarjeta débito,2,999,5,1898.1
ORD-02708,09/03/2026,C-0516,Tenis Casual Street,Moda,Urban Co.,Sur,App,Tarjeta crédito,1,1399,0,1399
ORD-02744,09/03/2026,C-0541,Tenis Runner Pro,Deportes,Move,Norte,Marketplace,Tarjeta débito,1,1899,0,1899
ORD-02745,09/03/2026,C-0205,Freidora AirCook,Hogar,KitchenLab,Norte,Web,PayPal,4,2499,0,9996
ORD-02757,09/03/2026,C-0285,Smart TV 55,Electrónica,Vision,Sur,App,Tarjeta crédito,2,11999,0,23998
ORD-02784,09/03/2026,C-0628,Chamarra Urban,Moda,Urban Co.,Sur,App,Tarjeta crédito,1,1599,0,1599
ORD-02805,09/03/2026,C-0191,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,PayPal,2,1499,0,2998
ORD-02824,09/03/2026,C-0741,Licuadora MixPlus,Hogar,HomePlus,Sur,App,Transferencia,1,1199,10,1079.1
ORD-02871,09/03/2026,C-0393,Tenis Casual Street,Moda,Urban Co.,Norte,Web,PayPal,1,1399,5,1329.05
ORD-02875,09/03/2026,C-0683,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta crédito,1,3299,5,3134.05
ORD-02878,09/03/2026,C-0185,Jeans Classic,Moda,Urban Co.,Occidente,App,Tarjeta débito,1,899,5,854.05
ORD-02889,09/03/2026,C-0720,Tablet Go 10,Electrónica,Nova,Centro,App,Tarjeta crédito,1,6299,0,6299
ORD-02906,09/03/2026,C-0262,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,PayPal,1,1499,5,1424.05
ORD-00007,10/03/2026,C-0855,Tablet Go 10,Electrónica,Nova,Sureste,Marketplace,PayPal,1,6299,0,6299
ORD-00031,10/03/2026,C-0159,Sudadera Essential,Moda,BasicLab,Norte,Marketplace,Transferencia,1,999,5,949.05
ORD-00123,10/03/2026,C-0150,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,PayPal,1,1499,0,1499
ORD-00150,10/03/2026,C-0703,Chamarra Urban,Moda,Urban Co.,Norte,Marketplace,Tarjeta crédito,1,1599,0,1599
ORD-00184,10/03/2026,C-0318,Set Bloques Creativos,Juguetes,PlayBox,Sureste,App,Tarjeta crédito,3,799,5,2277.15
ORD-00201,10/03/2026,C-0088,Jeans Classic,Moda,Urban Co.,Norte,App,Tarjeta crédito,1,899,0,899
ORD-00207,10/03/2026,C-0196,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Marketplace,Tarjeta débito,2,3299,0,6598
ORD-00234,10/03/2026,C-0834,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Marketplace,Tarjeta crédito,2,1499,15,2548.3
ORD-00253,10/03/2026,C-0792,Jeans Classic,Moda,Urban Co.,Centro,App,Tarjeta crédito,2,899,20,1438.4
ORD-00254,10/03/2026,C-0766,Sudadera Essential,Moda,BasicLab,Centro,Marketplace,Tarjeta crédito,1,999,15,849.15
ORD-00287,10/03/2026,C-0725,Licuadora MixPlus,Hogar,HomePlus,Norte,App,Tarjeta débito,1,1199,10,1079.1
ORD-00320,10/03/2026,C-0609,Cafetera HomeBrew,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1799,0,1799
ORD-00334,10/03/2026,C-0740,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta débito,1,1499,0,1499
ORD-00347,10/03/2026,C-0116,Tablet Go 10,Electrónica,Nova,Centro,App,PayPal,1,6299,10,5669.1
ORD-00362,10/03/2026,C-0381,Set Bloques Creativos,Juguetes,PlayBox,Centro,Marketplace,Tarjeta crédito,1,799,5,759.05
ORD-00392,10/03/2026,C-0146,Jeans Classic,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,899,0,899
ORD-00462,10/03/2026,C-0586,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta crédito,1,7499,0,7499
ORD-00464,10/03/2026,C-0132,Licuadora MixPlus,Hogar,HomePlus,Sur,Marketplace,PayPal,1,1199,0,1199
ORD-00483,10/03/2026,C-0241,Chamarra Urban,Moda,Urban Co.,Centro,App,Transferencia,1,1599,5,1519.05
ORD-00524,10/03/2026,C-0226,Tenis Casual Street,Moda,Urban Co.,Norte,App,Tarjeta crédito,1,1399,10,1259.1
ORD-00607,10/03/2026,C-0432,Licuadora MixPlus,Hogar,HomePlus,Norte,Marketplace,PayPal,2,1199,5,2278.1
ORD-00646,10/03/2026,C-0395,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta débito,1,8999,0,8999
ORD-00668,10/03/2026,C-0215,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,1399,0,1399
ORD-00699,10/03/2026,C-0208,Freidora AirCook,Hogar,KitchenLab,Sur,Marketplace,Tarjeta crédito,2,2499,0,4998
ORD-00713,10/03/2026,C-0742,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta crédito,1,8999,5,8549.05
ORD-00746,10/03/2026,C-0392,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta débito,1,1499,0,1499
ORD-00801,10/03/2026,C-0107,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta débito,1,7499,15,6374.15
ORD-00814,10/03/2026,C-0475,Tenis Runner Pro,Deportes,Move,Centro,App,Tarjeta débito,3,1899,5,5412.15
ORD-00837,10/03/2026,C-0623,Mochila Training,Deportes,Move,Centro,App,Tarjeta crédito,1,899,0,899
ORD-00852,10/03/2026,C-0097,Smartphone X1,Electrónica,Nova,Occidente,Marketplace,Tarjeta débito,1,8999,10,8099.1
ORD-00884,10/03/2026,C-0760,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1199,10,1079.1
ORD-00890,10/03/2026,C-0861,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta débito,2,1499,10,2698.2
ORD-00958,10/03/2026,C-0193,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1199,10,1079.1
ORD-00960,10/03/2026,C-0757,Smart TV 55,Electrónica,Vision,Sur,Web,Tarjeta débito,2,11999,0,23998
ORD-01001,10/03/2026,C-0358,Muñeca Adventure,Juguetes,PlayBox,Sureste,Web,PayPal,1,649,0,649
ORD-01056,10/03/2026,C-0183,Smart TV 55,Electrónica,Vision,Centro,Marketplace,Tarjeta débito,1,11999,0,11999
ORD-01081,10/03/2026,C-0501,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta débito,1,7499,0,7499
ORD-01205,10/03/2026,C-0104,Freidora AirCook,Hogar,KitchenLab,Norte,Web,PayPal,1,2499,0,2499
ORD-01285,10/03/2026,C-0866,Licuadora MixPlus,Hogar,HomePlus,Norte,Marketplace,Transferencia,1,1199,0,1199
ORD-01330,10/03/2026,C-0611,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,0,999
ORD-01340,10/03/2026,C-0346,Set Bloques Creativos,Juguetes,PlayBox,Centro,Marketplace,Tarjeta crédito,1,799,5,759.05
ORD-01376,10/03/2026,C-0846,Chamarra Urban,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,1599,0,1599
ORD-01378,10/03/2026,C-0731,Licuadora MixPlus,Hogar,HomePlus,Sur,App,Transferencia,3,1199,5,3417.15
ORD-01401,10/03/2026,C-0621,Jeans Classic,Moda,Urban Co.,Sureste,Web,PayPal,3,899,0,2697
ORD-01414,10/03/2026,C-0295,Sudadera Essential,Moda,BasicLab,Sureste,Web,Tarjeta débito,2,999,0,1998
ORD-01421,10/03/2026,C-0801,Freidora AirCook,Hogar,KitchenLab,Sur,Marketplace,Tarjeta crédito,1,2499,15,2124.15
ORD-01471,10/03/2026,C-0940,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,0,1499
ORD-01512,10/03/2026,C-0258,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta débito,1,1499,10,1349.1
ORD-01528,10/03/2026,C-0280,Laptop Nova 14,Electrónica,Nova,Norte,Marketplace,Transferencia,1,18999,5,18049.05
ORD-01553,10/03/2026,C-0770,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Marketplace,Transferencia,3,1499,0,4497
ORD-01580,10/03/2026,C-0274,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,1,11999,0,11999
ORD-01620,10/03/2026,C-0550,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,5,1424.05
ORD-01629,10/03/2026,C-0406,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta débito,1,1499,0,1499
ORD-01664,10/03/2026,C-0156,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta crédito,3,899,0,2697
ORD-01681,10/03/2026,C-0888,Mochila Training,Deportes,Move,Centro,Web,Tarjeta débito,3,899,5,2562.15
ORD-01709,10/03/2026,C-0191,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta débito,1,3299,0,3299
ORD-01735,10/03/2026,C-0194,Aspiradora CleanPro,Hogar,CleanPro,Centro,Marketplace,Tarjeta débito,3,3299,10,8907.3
ORD-01777,10/03/2026,C-0853,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1199,5,1139.05
ORD-01785,10/03/2026,C-0546,Smart TV 55,Electrónica,Vision,Centro,App,Transferencia,1,11999,0,11999
ORD-01805,10/03/2026,C-0082,Smart TV 55,Electrónica,Vision,Sur,App,PayPal,1,11999,0,11999
ORD-01821,10/03/2026,C-0743,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Web,Tarjeta crédito,1,3299,0,3299
ORD-01832,10/03/2026,C-0081,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta crédito,2,1399,5,2658.1
ORD-01853,10/03/2026,C-0001,Mochila Training,Deportes,Move,Sur,App,Transferencia,1,899,0,899
ORD-01864,10/03/2026,C-0675,Jeans Classic,Moda,Urban Co.,Norte,App,Tarjeta débito,1,899,0,899
ORD-01911,10/03/2026,C-0474,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta débito,1,999,5,949.05
ORD-01929,10/03/2026,C-0577,Tablet Go 10,Electrónica,Nova,Sureste,Web,PayPal,1,6299,15,5354.15
ORD-01950,10/03/2026,C-0080,Muñeca Adventure,Juguetes,PlayBox,Norte,Web,Transferencia,2,649,15,1103.3
ORD-01977,10/03/2026,C-0368,Tablet Go 10,Electrónica,Nova,Centro,Marketplace,Tarjeta débito,2,6299,5,11968.1
ORD-01978,10/03/2026,C-0868,Muñeca Adventure,Juguetes,PlayBox,Centro,App,Tarjeta crédito,1,649,10,584.1
ORD-02027,10/03/2026,C-0620,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,PayPal,1,799,10,719.1
ORD-02089,10/03/2026,C-0349,Licuadora MixPlus,Hogar,HomePlus,Sur,Web,Tarjeta crédito,1,1199,0,1199
ORD-02124,10/03/2026,C-0111,Tenis Runner Pro,Deportes,Move,Occidente,App,PayPal,2,1899,15,3228.3
ORD-02168,10/03/2026,C-0663,Bicicleta Urban 21,Deportes,Move,Sureste,Web,PayPal,1,7499,5,7124.05
ORD-02230,10/03/2026,C-0329,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Tarjeta crédito,2,1799,5,3418.1
ORD-02241,10/03/2026,C-0538,Jeans Classic,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,899,5,854.05
ORD-02342,10/03/2026,C-0528,Tablet Go 10,Electrónica,Nova,Centro,Marketplace,PayPal,2,6299,10,11338.2
ORD-02422,10/03/2026,C-0403,Mochila Training,Deportes,Move,Centro,App,Transferencia,1,899,10,809.1
ORD-02458,10/03/2026,C-0401,Cafetera HomeBrew,Hogar,HomePlus,Sur,App,Tarjeta crédito,3,1799,0,5397
ORD-02461,10/03/2026,C-0757,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,PayPal,2,1499,5,2848.1
ORD-02466,10/03/2026,C-0545,Auto Control Remoto,Juguetes,FunTech,Sureste,Marketplace,Tarjeta crédito,1,999,0,999
ORD-02542,10/03/2026,C-0380,Tenis Runner Pro,Deportes,Move,Sureste,App,Tarjeta crédito,2,1899,5,3608.1
ORD-02555,10/03/2026,C-0060,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Transferencia,2,2499,0,4998
ORD-02566,10/03/2026,C-0852,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,10,899.1
ORD-02581,10/03/2026,C-0532,Smart TV 55,Electrónica,Vision,Centro,App,Transferencia,1,11999,0,11999
ORD-02599,10/03/2026,C-0742,Bicicleta Urban 21,Deportes,Move,Sureste,Web,Tarjeta crédito,1,7499,10,6749.1
ORD-02600,10/03/2026,C-0184,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,2,1499,15,2548.3
ORD-02626,10/03/2026,C-0567,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta débito,1,2499,0,2499
ORD-02635,10/03/2026,C-0854,Aspiradora CleanPro,Hogar,CleanPro,Occidente,App,Tarjeta crédito,1,3299,5,3134.05
ORD-02640,10/03/2026,C-0020,Set Bloques Creativos,Juguetes,PlayBox,Norte,App,Tarjeta débito,2,799,0,1598
ORD-02656,10/03/2026,C-0375,Smartphone X1,Electrónica,Nova,Occidente,Web,Tarjeta débito,1,8999,0,8999
ORD-02659,10/03/2026,C-0032,Smart TV 55,Electrónica,Vision,Sur,App,Tarjeta crédito,1,11999,0,11999
ORD-02671,10/03/2026,C-0305,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Tarjeta crédito,2,1799,15,3058.3
ORD-02699,10/03/2026,C-0686,Smartwatch FitGo,Deportes,FitGo,Norte,Web,Transferencia,1,2299,15,1954.15
ORD-02789,10/03/2026,C-0031,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,Tarjeta crédito,1,799,10,719.1
ORD-02972,10/03/2026,C-0578,Muñeca Adventure,Juguetes,PlayBox,Sur,App,PayPal,2,649,10,1168.2
ORD-02973,10/03/2026,C-0651,Smartphone X1,Electrónica,Nova,Centro,Web,PayPal,1,8999,0,8999
ORD-00004,11/03/2026,C-0368,Chamarra Urban,Moda,Urban Co.,Centro,Web,PayPal,1,1599,0,1599
ORD-00073,11/03/2026,C-0852,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,PayPal,2,1799,0,3598
ORD-00085,11/03/2026,C-0196,Sudadera Essential,Moda,BasicLab,Centro,App,PayPal,1,999,5,949.05
ORD-00172,11/03/2026,C-0795,Aspiradora CleanPro,Hogar,CleanPro,Sur,Web,Tarjeta débito,1,3299,5,3134.05
ORD-00263,11/03/2026,C-0810,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta crédito,2,999,0,1998
ORD-00289,11/03/2026,C-0196,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Marketplace,PayPal,2,1799,0,3598
ORD-00331,11/03/2026,C-0532,Auto Control Remoto,Juguetes,FunTech,Sureste,Web,Tarjeta crédito,1,999,0,999
ORD-00335,11/03/2026,C-0112,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,1599,0,1599
ORD-00365,11/03/2026,C-0393,Laptop Nova 14,Electrónica,Nova,Sur,Marketplace,Tarjeta débito,1,18999,0,18999
ORD-00396,11/03/2026,C-0112,Jeans Classic,Moda,Urban Co.,Norte,Web,Transferencia,2,899,0,1798
ORD-00404,11/03/2026,C-0742,Tenis Casual Street,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,1399,15,1189.15
ORD-00409,11/03/2026,C-0798,Mochila Training,Deportes,Move,Norte,Web,Tarjeta crédito,2,899,0,1798
ORD-00423,11/03/2026,C-0908,Tablet Go 10,Electrónica,Nova,Centro,Marketplace,Tarjeta crédito,1,6299,10,5669.1
ORD-00463,11/03/2026,C-0688,Sudadera Essential,Moda,BasicLab,Sur,Web,Tarjeta débito,2,999,10,1798.2
ORD-00469,11/03/2026,C-0733,Auto Control Remoto,Juguetes,FunTech,Norte,App,Transferencia,1,999,0,999
ORD-00546,11/03/2026,C-0138,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,PayPal,2,1499,0,2998
ORD-00547,11/03/2026,C-0180,Chamarra Urban,Moda,Urban Co.,Sureste,App,Tarjeta crédito,1,1599,0,1599
ORD-00586,11/03/2026,C-0589,Tenis Runner Pro,Deportes,Move,Sureste,Marketplace,Transferencia,2,1899,10,3418.2
ORD-00625,11/03/2026,C-0033,Tenis Runner Pro,Deportes,Move,Norte,App,Tarjeta débito,1,1899,0,1899
ORD-00650,11/03/2026,C-0247,Aspiradora CleanPro,Hogar,CleanPro,Sur,Web,Tarjeta débito,1,3299,10,2969.1
ORD-00656,11/03/2026,C-0930,Smartphone X1,Electrónica,Nova,Sur,Web,PayPal,1,8999,5,8549.05
ORD-00660,11/03/2026,C-0457,Mochila Training,Deportes,Move,Norte,Web,Tarjeta crédito,1,899,10,809.1
ORD-00779,11/03/2026,C-0447,Audífonos AirBeat,Electrónica,SoundPro,Sureste,App,Tarjeta débito,1,1499,15,1274.15
ORD-00821,11/03/2026,C-0354,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta débito,1,899,0,899
ORD-00869,11/03/2026,C-0862,Smartphone X1,Electrónica,Nova,Norte,Web,Tarjeta débito,1,8999,10,8099.1
ORD-01010,11/03/2026,C-0118,Muñeca Adventure,Juguetes,PlayBox,Norte,Web,PayPal,1,649,0,649
ORD-01022,11/03/2026,C-0280,Muñeca Adventure,Juguetes,PlayBox,Sureste,Marketplace,Tarjeta débito,1,649,20,519.2
ORD-01023,11/03/2026,C-0662,Tablet Go 10,Electrónica,Nova,Norte,App,Tarjeta débito,1,6299,0,6299
ORD-01052,11/03/2026,C-0004,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,PayPal,1,1799,0,1799
ORD-01058,11/03/2026,C-0540,Set Bloques Creativos,Juguetes,PlayBox,Sureste,Web,Tarjeta crédito,1,799,10,719.1
ORD-01087,11/03/2026,C-0295,Tablet Go 10,Electrónica,Nova,Sureste,Marketplace,Tarjeta débito,2,6299,5,11968.1
ORD-01112,11/03/2026,C-0296,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta débito,1,1499,20,1199.2
ORD-01180,11/03/2026,C-0102,Tenis Runner Pro,Deportes,Move,Occidente,Marketplace,Tarjeta crédito,1,1899,5,1804.05
ORD-01202,11/03/2026,C-0307,Auto Control Remoto,Juguetes,FunTech,Sureste,Web,Tarjeta débito,1,999,10,899.1
ORD-01220,11/03/2026,C-0293,Freidora AirCook,Hogar,KitchenLab,Sureste,Web,Tarjeta crédito,1,2499,5,2374.05
ORD-01251,11/03/2026,C-0183,Smartphone X1,Electrónica,Nova,Centro,Marketplace,Transferencia,1,8999,15,7649.15
ORD-01252,11/03/2026,C-0838,Freidora AirCook,Hogar,KitchenLab,Occidente,App,Tarjeta crédito,1,2499,5,2374.05
ORD-01256,11/03/2026,C-0711,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta crédito,1,1499,0,1499
ORD-01272,11/03/2026,C-0775,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,1,999,0,999
ORD-01286,11/03/2026,C-0699,Smartwatch FitGo,Deportes,FitGo,Norte,App,Tarjeta débito,2,2299,0,4598
ORD-01298,11/03/2026,C-0015,Smartwatch FitGo,Deportes,FitGo,Occidente,Marketplace,PayPal,2,2299,10,4138.2
ORD-01417,11/03/2026,C-0776,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Web,Tarjeta crédito,1,1799,10,1619.1
ORD-01551,11/03/2026,C-0923,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1199,15,1019.15
ORD-01559,11/03/2026,C-0074,Licuadora MixPlus,Hogar,HomePlus,Sureste,Marketplace,PayPal,1,1199,0,1199
ORD-01591,11/03/2026,C-0294,Jeans Classic,Moda,Urban Co.,Norte,App,Tarjeta crédito,2,899,0,1798
ORD-01595,11/03/2026,C-0024,Muñeca Adventure,Juguetes,PlayBox,Occidente,Web,Tarjeta débito,3,649,5,1849.65
ORD-01605,11/03/2026,C-0711,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta débito,1,2499,0,2499
ORD-01632,11/03/2026,C-0781,Audífonos AirBeat,Electrónica,SoundPro,Sur,Marketplace,Tarjeta crédito,1,1499,0,1499
ORD-01646,11/03/2026,C-0545,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,Tarjeta débito,2,1799,20,2878.4
ORD-01654,11/03/2026,C-0239,Aspiradora CleanPro,Hogar,CleanPro,Sureste,App,Tarjeta crédito,4,3299,0,13196
ORD-01783,11/03/2026,C-0219,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Transferencia,1,1399,0,1399
ORD-01804,11/03/2026,C-0724,Smartphone X1,Electrónica,Nova,Occidente,Web,PayPal,1,8999,10,8099.1
ORD-01811,11/03/2026,C-0068,Chamarra Urban,Moda,Urban Co.,Occidente,Marketplace,Tarjeta crédito,1,1599,5,1519.05
ORD-01814,11/03/2026,C-0464,Set Bloques Creativos,Juguetes,PlayBox,Sureste,Marketplace,Transferencia,2,799,0,1598
ORD-01826,11/03/2026,C-0503,Set Bloques Creativos,Juguetes,PlayBox,Occidente,Web,PayPal,1,799,5,759.05
ORD-01837,11/03/2026,C-0136,Bicicleta Urban 21,Deportes,Move,Occidente,App,PayPal,1,7499,0,7499
ORD-01878,11/03/2026,C-0630,Smartwatch FitGo,Deportes,FitGo,Norte,Web,Tarjeta débito,1,2299,5,2184.05
ORD-01914,11/03/2026,C-0403,Freidora AirCook,Hogar,KitchenLab,Centro,App,Tarjeta crédito,2,2499,15,4248.3
ORD-01970,11/03/2026,C-0816,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta crédito,1,999,0,999
ORD-01979,11/03/2026,C-0897,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta débito,1,3299,0,3299
ORD-01998,11/03/2026,C-0252,Mochila Training,Deportes,Move,Centro,App,Tarjeta crédito,1,899,0,899
ORD-02011,11/03/2026,C-0120,Laptop Nova 14,Electrónica,Nova,Sur,Web,PayPal,1,18999,5,18049.05
ORD-02016,11/03/2026,C-0103,Auto Control Remoto,Juguetes,FunTech,Centro,Web,Tarjeta crédito,1,999,5,949.05
ORD-02043,11/03/2026,C-0258,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta crédito,2,2499,0,4998
ORD-02046,11/03/2026,C-0918,Tablet Go 10,Electrónica,Nova,Norte,Web,Tarjeta débito,1,6299,5,5984.05
ORD-02067,11/03/2026,C-0144,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Marketplace,Tarjeta crédito,2,1799,0,3598
ORD-02131,11/03/2026,C-0558,Smartwatch FitGo,Deportes,FitGo,Centro,Marketplace,PayPal,2,2299,0,4598
ORD-02158,11/03/2026,C-0603,Licuadora MixPlus,Hogar,HomePlus,Centro,App,Transferencia,2,1199,0,2398
ORD-02183,11/03/2026,C-0517,Chamarra Urban,Moda,Urban Co.,Occidente,App,Tarjeta crédito,4,1599,0,6396
ORD-02189,11/03/2026,C-0220,Freidora AirCook,Hogar,KitchenLab,Sur,Web,Tarjeta crédito,1,2499,0,2499
ORD-02202,11/03/2026,C-0649,Aspiradora CleanPro,Hogar,CleanPro,Centro,Web,Tarjeta crédito,1,3299,0,3299
ORD-02216,11/03/2026,C-0422,Muñeca Adventure,Juguetes,PlayBox,Centro,Web,Transferencia,1,649,15,551.65
ORD-02242,11/03/2026,C-0385,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,Tarjeta crédito,1,1499,0,1499
ORD-02285,11/03/2026,C-0088,Freidora AirCook,Hogar,KitchenLab,Norte,Web,PayPal,1,2499,10,2249.1
ORD-02322,11/03/2026,C-0436,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Transferencia,3,1199,0,3597
ORD-02341,11/03/2026,C-0869,Auto Control Remoto,Juguetes,FunTech,Occidente,App,Tarjeta crédito,1,999,5,949.05
ORD-02388,11/03/2026,C-0837,Chamarra Urban,Moda,Urban Co.,Centro,Web,PayPal,1,1599,10,1439.1
ORD-02410,11/03/2026,C-0671,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta crédito,3,3299,10,8907.3
ORD-02430,11/03/2026,C-0878,Set Bloques Creativos,Juguetes,PlayBox,Sur,Marketplace,Tarjeta débito,1,799,20,639.2
ORD-02510,11/03/2026,C-0677,Bicicleta Urban 21,Deportes,Move,Centro,Marketplace,Tarjeta crédito,1,7499,10,6749.1
ORD-02514,11/03/2026,C-0385,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Tarjeta débito,1,799,5,759.05
ORD-02568,11/03/2026,C-0188,Chamarra Urban,Moda,Urban Co.,Sur,Web,Tarjeta débito,3,1599,10,4317.3
ORD-02577,11/03/2026,C-0928,Smart TV 55,Electrónica,Vision,Sur,Marketplace,Tarjeta crédito,1,11999,0,11999
ORD-02589,11/03/2026,C-0738,Smartwatch FitGo,Deportes,FitGo,Sur,App,Tarjeta crédito,1,2299,0,2299
ORD-02648,11/03/2026,C-0838,Chamarra Urban,Moda,Urban Co.,Norte,Web,Tarjeta débito,2,1599,0,3198
ORD-02685,11/03/2026,C-0247,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta crédito,1,1399,10,1259.1
ORD-02692,11/03/2026,C-0299,Aspiradora CleanPro,Hogar,CleanPro,Sureste,Marketplace,PayPal,1,3299,0,3299
ORD-02724,11/03/2026,C-0342,Smartphone X1,Electrónica,Nova,Norte,App,Tarjeta crédito,1,8999,0,8999
ORD-02734,11/03/2026,C-0838,Smartwatch FitGo,Deportes,FitGo,Centro,Marketplace,Tarjeta débito,1,2299,0,2299
ORD-02765,11/03/2026,C-0647,Mochila Training,Deportes,Move,Centro,Web,Tarjeta crédito,1,899,0,899
ORD-02833,11/03/2026,C-0538,Smartphone X1,Electrónica,Nova,Sur,App,Tarjeta crédito,1,8999,0,8999
ORD-02891,11/03/2026,C-0489,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Tarjeta débito,1,1399,0,1399
ORD-02918,11/03/2026,C-0242,Tenis Runner Pro,Deportes,Move,Centro,App,PayPal,1,1899,5,1804.05
ORD-02951,11/03/2026,C-0535,Cafetera HomeBrew,Hogar,HomePlus,Sur,Web,Tarjeta débito,1,1799,5,1709.05
ORD-02983,11/03/2026,C-0174,Chamarra Urban,Moda,Urban Co.,Sur,Web,Tarjeta crédito,1,1599,0,1599
ORD-02985,11/03/2026,C-0529,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,Tarjeta débito,1,1499,10,1349.1
ORD-02993,11/03/2026,C-0375,Sudadera Essential,Moda,BasicLab,Sureste,App,Tarjeta crédito,1,999,10,899.1
